File,System / File Purpose,Extension,Size Bytes,Kind,Parsed Columns,Parsed Formats,Notes
MobAttackSequence/SD_KingSlime.txt,SD King Slime data/configuration,.txt,4291,Text schema/table,2,TXT,
MobAttackSequence/Salare.txt,Salare data/configuration,.txt,1535,Text schema/table,2,TXT,
MobAttackSequence/Silberk.txt,Silberk data/configuration,.txt,961,Text schema/table,2,TXT,
MobAttackSequence/T_ArchMageBook00.txt,T Arch Mage Book 00 data/configuration,.txt,631,Text schema/table,2,TXT,
MobAttackSequence/T_ArchMageBook01.txt,T Arch Mage Book 01 data/configuration,.txt,631,Text schema/table,2,TXT,
MobAttackSequence/T_Boar.txt,T Boar data/configuration,.txt,551,Text schema/table,2,TXT,
MobAttackSequence/T_DesertWolf.txt,T Desert Wolf data/configuration,.txt,577,Text schema/table,2,TXT,
MobAttackSequence/T_DustGolem.txt,T Dust Golem data/configuration,.txt,722,Text schema/table,2,TXT,
MobAttackSequence/T_FlyingStaff00.txt,T Flying Staff 00 data/configuration,.txt,595,Text schema/table,2,TXT,
MobAttackSequence/T_FlyingStaff01.txt,T Flying Staff 01 data/configuration,.txt,595,Text schema/table,2,TXT,
MobAttackSequence/T_GangImp.txt,T Gang Imp data/configuration,.txt,571,Text schema/table,2,TXT,
MobAttackSequence/T_Ghost.txt,T Ghost data/configuration,.txt,577,Text schema/table,2,TXT,
MobAttackSequence/T_HungryWolf.txt,T Hungry Wolf data/configuration,.txt,577,Text schema/table,2,TXT,
MobAttackSequence/T_IceViVi.txt,T Ice Vi Vi data/configuration,.txt,589,Text schema/table,2,TXT,
MobAttackSequence/T_Imp.txt,T Imp data/configuration,.txt,565,Text schema/table,2,TXT,
MobAttackSequence/T_IronGolem.txt,T Iron Golem data/configuration,.txt,722,Text schema/table,2,TXT,
MobAttackSequence/T_IronSlime00.txt,T Iron Slime 00 data/configuration,.txt,567,Text schema/table,2,TXT,
MobAttackSequence/T_IronSlime01.txt,T Iron Slime 01 data/configuration,.txt,595,Text schema/table,2,TXT,
MobAttackSequence/T_Kamaris01.txt,T Kamaris 01 data/configuration,.txt,575,Text schema/table,2,TXT,
MobAttackSequence/T_Kamaris02.txt,T Kamaris 02 data/configuration,.txt,510,Text schema/table,2,TXT,
MobAttackSequence/T_Kebing.txt,T Kebing data/configuration,.txt,583,Text schema/table,2,TXT,
MobAttackSequence/T_KingCall.txt,T King Call data/configuration,.txt,595,Text schema/table,2,TXT,
MobAttackSequence/T_KingSpider.txt,T King Spider data/configuration,.txt,607,Text schema/table,2,TXT,
MobAttackSequence/T_OldFox.txt,T Old Fox data/configuration,.txt,583,Text schema/table,2,TXT,
MobAttackSequence/T_PoisonGolem.txt,T Poison Golem data/configuration,.txt,724,Text schema/table,2,TXT,
MobAttackSequence/T_Prock.txt,T Prock data/configuration,.txt,466,Text schema/table,2,TXT,
MobAttackSequence/T_Ratman.txt,T Ratman data/configuration,.txt,583,Text schema/table,2,TXT,
MobAttackSequence/T_SkelArcher00.txt,T Skel Archer 00 data/configuration,.txt,607,Text schema/table,2,TXT,
MobAttackSequence/T_SkelArcher01.txt,T Skel Archer 01 data/configuration,.txt,607,Text schema/table,2,TXT,
MobAttackSequence/T_SkelArcher02.txt,T Skel Archer 02 data/configuration,.txt,607,Text schema/table,2,TXT,
MobAttackSequence/T_SkelWarrior.txt,T Skel Warrior data/configuration,.txt,601,Text schema/table,2,TXT,
MobAttackSequence/T_Skeleton.txt,T Skeleton data/configuration,.txt,595,Text schema/table,2,TXT,
MobAttackSequence/T_Spider00.txt,T Spider 00 data/configuration,.txt,595,Text schema/table,2,TXT,
MobAttackSequence/T_Spider01.txt,T Spider 01 data/configuration,.txt,595,Text schema/table,2,TXT,
MobAttackSequence/T_StoneGolem.txt,T Stone Golem data/configuration,.txt,728,Text schema/table,2,TXT,
MobAttackSequence/T_Zombie.txt,T Zombie data/configuration,.txt,583,Text schema/table,2,TXT,
MobAttackSequence/TestFireTotem.txt,Test Fire Totem data/configuration,.txt,347,Text schema/table,2,TXT,
MobAttackSequence/TestSilberk02.txt,Test Silberk 02 data/configuration,.txt,384,Text schema/table,2,TXT,
MobAttackSequence/UrgDTH_ID_BigMudMan.txt,Urg DTH ID Big Mud Man data/configuration,.txt,597,Text schema/table,2,TXT,
MobAttackSequence/UrgDTH_ID_EarthCalerben.txt,Urg DTH ID Earth Calerben data/configuration,.txt,597,Text schema/table,2,TXT,
MobAttackSequence/UrgDTH_ID_EarthNerpa.txt,Urg DTH ID Earth Nerpa data/configuration,.txt,500,Text schema/table,2,TXT,
MobAttackSequence/UrgDTH_ID_FandomCornelius.txt,Urg DTH ID Fandom Cornelius data/configuration,.txt,622,Text schema/table,2,TXT,
MobAttackSequence/UrgDTH_ID_FireShella.txt,Urg DTH ID Fire Shella data/configuration,.txt,552,Text schema/table,2,TXT,
MobAttackSequence/UrgDTH_ID_FireTaitan.txt,Urg DTH ID Fire Taitan data/configuration,.txt,579,Text schema/table,2,TXT,
MobAttackSequence/UrgDTH_ID_FlameSpirit.txt,Urg DTH ID Flame Spirit data/configuration,.txt,609,Text schema/table,2,TXT,
MobAttackSequence/UrgDTH_ID_GiantMagmaton.txt,Urg DTH ID Giant Magmaton data/configuration,.txt,556,Text schema/table,2,TXT,
MobAttackSequence/UrgDTH_ID_Kruge.txt,Urg DTH ID Kruge data/configuration,.txt,433,Text schema/table,2,TXT,
MobAttackSequence/UrgDTH_ID_Weasel.txt,Urg DTH ID Weasel data/configuration,.txt,677,Text schema/table,2,TXT,
MobAttackSequence/ViciousLeviathan.txt,Vicious Leviathan data/configuration,.txt,1090,Text schema/table,2,TXT,
MobAttackSequence/ViciousLeviathan01.txt,Vicious Leviathan 01 data/configuration,.txt,523,Text schema/table,2,TXT,
MobAutoAction.shn,action/combat/interaction data,.shn,832,Tabular SHN,8,SHN,
MobBehaviorDescript/DefaultBehavior.ps,Default Behavior data/configuration,.ps,1055,Binary/resource/no parsed columns,0,,
MobBehaviorDescript/KQ/BossRobo.ps,Boss Robo data/configuration,.ps,14253,Binary/resource/no parsed columns,0,,
MobBehaviorDescript/KQ/EndlessMaze.ps,Endless Maze data/configuration,.ps,6324,Binary/resource/no parsed columns,0,,
MobBehaviorDescript/KQ/GordonMaster.ps,Gordon Master data/configuration,.ps,9876,Binary/resource/no parsed columns,0,,
MobBehaviorDescript/KQ/KingSlime.ps,King Slime data/configuration,.ps,9702,Binary/resource/no parsed columns,0,,
MobBehaviorDescript/KQ/MaraPirate.ps,Mara Pirate data/configuration,.ps,10027,Binary/resource/no parsed columns,0,,
MobBehaviorDescript/KQ/TravelerDungeon.ps,Traveler Dungeon data/configuration,.ps,7728,Binary/resource/no parsed columns,0,,
MobBehaviorDescript/KQ/UnderHall.ps,Under Hall data/configuration,.ps,9364,Binary/resource/no parsed columns,0,,
MobConditionServer.shn,monster Condition Server data/configuration,.shn,614,Tabular SHN,5,SHN,
MobInfo.shn,monster definitions,.shn,317472,Tabular SHN,15,SHN,
MobInfoServer.shn,server-side monster stats and behavior,.shn,489178,Tabular SHN,49,SHN,
MobKillAble.shn,monster kill rules/logging/requirements,.shn,303,Tabular SHN,4,SHN,
MobKillAnnounce.shn,monster kill rules/logging/requirements,.shn,234,Tabular SHN,2,SHN,
MobKillLog.shn,monster kill rules/logging/requirements,.shn,306,Tabular SHN,1,SHN,
MobLifeTime.shn,monster lifetime/despawn timing,.shn,1856,Tabular SHN,2,SHN,
MobNoFadeIn.shn,monster No Fade In data/configuration,.shn,1876,Tabular SHN,1,SHN,
MobRegen/Adl.txt,Adl data/configuration,.txt,1062,Text schema/table,7,TXT,
MobRegen/AdlThorn01.txt,Adl Thorn 01 data/configuration,.txt,10639,Text schema/table,7,TXT,
MobRegen/AdlVal01.txt,Adl Val 01 data/configuration,.txt,29055,Text schema/table,7,TXT,
MobRegen/AlDn01.txt,Al Dn 01 data/configuration,.txt,16037,Text schema/table,7,TXT,
MobRegen/AlDn02.txt,Al Dn 02 data/configuration,.txt,15389,Text schema/table,7,TXT,
MobRegen/ArkDn01.txt,Ark Dn 01 data/configuration,.txt,14713,Text schema/table,7,TXT,
MobRegen/ArkDn02.txt,Ark Dn 02 data/configuration,.txt,13629,Text schema/table,7,TXT,
MobRegen/BH_Albi.txt,BH Albi data/configuration,.txt,2309,Text schema/table,7,TXT,
MobRegen/BH_Cracker.txt,BH Cracker data/configuration,.txt,1438,Text schema/table,7,TXT,
MobRegen/BH_Helga.txt,BH Helga data/configuration,.txt,1297,Text schema/table,7,TXT,
MobRegen/B_Albi.txt,B Albi data/configuration,.txt,2625,Text schema/table,7,TXT,
MobRegen/B_Cracker.txt,B Cracker data/configuration,.txt,2086,Text schema/table,7,TXT,
MobRegen/BerFrz01.txt,Ber Frz 01 data/configuration,.txt,23349,Text schema/table,7,TXT,
MobRegen/BerKal01.txt,Ber Kal 01 data/configuration,.txt,32886,Text schema/table,7,TXT,
MobRegen/BerVale01.txt,Ber Vale 01 data/configuration,.txt,15197,Text schema/table,7,TXT,
MobRegen/Bera.txt,Bera data/configuration,.txt,1060,Text schema/table,7,TXT,
MobRegen/CemDn01.txt,Cem Dn 01 data/configuration,.txt,18192,Text schema/table,7,TXT,
MobRegen/CemDn02.txt,Cem Dn 02 data/configuration,.txt,6577,Text schema/table,7,TXT,
MobRegen/E_Hwin.txt,E Hwin data/configuration,.txt,1168,Text schema/table,7,TXT,
MobRegen/E_Olympic.txt,E Olympic data/configuration,.txt,4622,Text schema/table,7,TXT,
MobRegen/EchoCave.txt,Echo Cave data/configuration,.txt,19109,Text schema/table,7,TXT,
MobRegen/Eld.txt,Eld data/configuration,.txt,3780,Text schema/table,7,TXT,
MobRegen/EldCem01.txt,Eld Cem 01 data/configuration,.txt,27871,Text schema/table,7,TXT,
MobRegen/EldCem02.txt,Eld Cem 02 data/configuration,.txt,27071,Text schema/table,7,TXT,
MobRegen/EldFor01.txt,Eld For 01 data/configuration,.txt,16071,Text schema/table,7,TXT,
MobRegen/EldGbl01.txt,Eld Gbl 01 data/configuration,.txt,24364,Text schema/table,7,TXT,
MobRegen/EldGbl02.txt,Eld Gbl 02 data/configuration,.txt,9170,Text schema/table,7,TXT,
MobRegen/EldPri01.txt,Eld Pri 01 data/configuration,.txt,29879,Text schema/table,7,TXT,
MobRegen/EldPri02.txt,Eld Pri 02 data/configuration,.txt,13947,Text schema/table,7,TXT,
MobRegen/EldPriDn01.txt,Eld Pri Dn 01 data/configuration,.txt,19094,Text schema/table,7,TXT,
MobRegen/EldPriDn02.txt,Eld Pri Dn 02 data/configuration,.txt,7055,Text schema/table,7,TXT,
MobRegen/EldSleep01.txt,Eld Sleep 01 data/configuration,.txt,13148,Text schema/table,7,TXT,
MobRegen/ElfDn01.txt,Elf Dn 01 data/configuration,.txt,7800,Text schema/table,7,TXT,
MobRegen/ElfDn02.txt,Elf Dn 02 data/configuration,.txt,6232,Text schema/table,7,TXT,
MobRegen/Fbattle01.txt,Fbattle 01 data/configuration,.txt,2550,Text schema/table,7,TXT,
MobRegen/Fbattle02.txt,Fbattle 02 data/configuration,.txt,2868,Text schema/table,7,TXT,
MobRegen/Fbattle03.txt,Fbattle 03 data/configuration,.txt,2969,Text schema/table,7,TXT,
MobRegen/FireDn01.txt,Fire Dn 01 data/configuration,.txt,7506,Text schema/table,7,TXT,
MobRegen/FireDn02.txt,Fire Dn 02 data/configuration,.txt,9147,Text schema/table,7,TXT,
MobRegen/ForDn01.txt,For Dn 01 data/configuration,.txt,15498,Text schema/table,7,TXT,
MobRegen/ForDn02.txt,For Dn 02 data/configuration,.txt,10963,Text schema/table,7,TXT,
MobRegen/GBHouse.txt,house/estate system,.txt,2174,Text schema/table,7,TXT,
MobRegen/GblDn01.txt,Gbl Dn 01 data/configuration,.txt,8185,Text schema/table,7,TXT,
MobRegen/GblDn02.txt,Gbl Dn 02 data/configuration,.txt,4689,Text schema/table,7,TXT,
MobRegen/GoldCave.txt,Gold Cave data/configuration,.txt,19646,Text schema/table,7,TXT,
MobRegen/GuildT0400.txt,guild rules/data,.txt,4488,Text schema/table,7,TXT,
MobRegen/GuildT0401.txt,guild rules/data,.txt,4488,Text schema/table,7,TXT,
MobRegen/GuildT0402.txt,guild rules/data,.txt,4488,Text schema/table,7,TXT,
MobRegen/GuildT0403.txt,guild rules/data,.txt,4488,Text schema/table,7,TXT,
MobRegen/GuildT0404.txt,guild rules/data,.txt,4488,Text schema/table,7,TXT,
MobRegen/GuildT0405.txt,guild rules/data,.txt,4488,Text schema/table,7,TXT,
MobRegen/GuildT0406.txt,guild rules/data,.txt,4488,Text schema/table,7,TXT,
MobRegen/GuildT0407.txt,guild rules/data,.txt,4488,Text schema/table,7,TXT,
MobRegen/Instant/AdlF.txt,Adl F data/configuration,.txt,7330,Text schema/table,7,TXT,
MobRegen/Instant/AdlFH.txt,Adl FH data/configuration,.txt,6997,Text schema/table,7,TXT,
MobRegen/Instant/Leviathan.txt,Leviathan data/configuration,.txt,15169,Text schema/table,7,TXT,
MobRegen/Instant/Siren.txt,Siren data/configuration,.txt,15717,Text schema/table,7,TXT,
MobRegen/Instant/Tower01.txt,Tower 01 data/configuration,.txt,4715,Text schema/table,7,TXT,
MobRegen/Instant/Tower02.txt,Tower 02 data/configuration,.txt,11895,Text schema/table,7,TXT,
MobRegen/Instant/Tower03.txt,Tower 03 data/configuration,.txt,26245,Text schema/table,7,TXT,
MobRegen/Instant/UrgDragon.txt,Urg Dragon data/configuration,.txt,22284,Text schema/table,7,TXT,
MobRegen/Instant/WarN.txt,War N data/configuration,.txt,5022,Text schema/table,7,TXT,
MobRegen/KDHBat1.txt,KDHBat 1 data/configuration,.txt,1181,Text schema/table,7,TXT,
MobRegen/KingdomQuest/Job2_Dn01.txt,Job 2 Dn 01 data/configuration,.txt,2323,Text schema/table,7,TXT,
MobRegen/KingdomQuest/Job2_Dn02.txt,Job 2 Dn 02 data/configuration,.txt,3322,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDAntiHenis.txt,KDAnti Henis data/configuration,.txt,8137,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDEchoCave.txt,KDEcho Cave data/configuration,.txt,7703,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDEddyHill(old).txt,KDEddy Hill(old) data/configuration,.txt,8212,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDEddyHill.txt,KDEddy Hill data/configuration,.txt,8091,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDEnMaze.txt,KDEn Maze data/configuration,.txt,9001,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDFargels.txt,KDFargels data/configuration,.txt,9883,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDGoldHill(Making).txt,KDGold Hill(Making) data/configuration,.txt,14130,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDGoldHill.txt,KDGold Hill data/configuration,.txt,14130,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDGreenHill.txt,KDGreen Hill data/configuration,.txt,6208,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDHBat1.txt,KDHBat 1 data/configuration,.txt,1181,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDHDragon.txt,KDHDragon data/configuration,.txt,4647,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDHero.txt,KDHero data/configuration,.txt,1829,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDHoneying.txt,KDHoneying data/configuration,.txt,7595,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDKingkong.txt,KDKingkong data/configuration,.txt,9974,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDKingkong2.txt,KDKingkong 2 data/configuration,.txt,9219,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDKingkong3.txt,KDKingkong 3 data/configuration,.txt,8646,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDMDragon.txt,KDMDragon data/configuration,.txt,4490,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDPrtShip.txt,KDPrt Ship data/configuration,.txt,7834,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDRockCan.txt,KDRock Can data/configuration,.txt,14058,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDSoccer_W.txt,KDSoccer W data/configuration,.txt,2653,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDSpider.txt,KDSpider data/configuration,.txt,7423,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDTrDn.txt,KDTr Dn data/configuration,.txt,7321,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDUnHall.txt,KDUn Hall data/configuration,.txt,7312,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDUnHall2.txt,KDUn Hall 2 data/configuration,.txt,6788,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KDVictor.txt,KDVictor data/configuration,.txt,3133,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KD_Kingkong.txt,KD Kingkong data/configuration,.txt,9219,Text schema/table,7,TXT,
MobRegen/KingdomQuest/KQ_HONEYING.txt,Kingdom Quest HONEYING data/configuration,.txt,6943,Text schema/table,7,TXT,
MobRegen/KingdomQuest.txt,quest data and quest relationships,.txt,1034,Text schema/table,7,TXT,
MobRegen/Linkfield01.txt,Linkfield 01 data/configuration,.txt,5107,Text schema/table,7,TXT,
MobRegen/Linkfield02.txt,Linkfield 02 data/configuration,.txt,6810,Text schema/table,7,TXT,
MobRegen/PriDn01.txt,Pri Dn 01 data/configuration,.txt,13299,Text schema/table,7,TXT,
MobRegen/PriDn02.txt,Pri Dn 02 data/configuration,.txt,6424,Text schema/table,7,TXT,
MobRegen/PsyIn.txt,Psy In data/configuration,.txt,12784,Text schema/table,7,TXT,
MobRegen/PsyInDn02.txt,Psy In Dn 02 data/configuration,.txt,11478,Text schema/table,7,TXT,
MobRegen/PsyOut.txt,Psy Out data/configuration,.txt,27666,Text schema/table,7,TXT,
MobRegen/QField01.txt,QField 01 data/configuration,.txt,1628,Text schema/table,7,TXT,
MobRegen/QField02.txt,QField 02 data/configuration,.txt,1584,Text schema/table,7,TXT,
MobRegen/QField03.txt,QField 03 data/configuration,.txt,1621,Text schema/table,7,TXT,
MobRegen/QField04.txt,QField 04 data/configuration,.txt,1592,Text schema/table,7,TXT,
MobRegen/R_Helga01.txt,R Helga 01 data/configuration,.txt,5199,Text schema/table,7,TXT,
MobRegen/Rou.txt,Rou data/configuration,.txt,3707,Text schema/table,7,TXT,
MobRegen/RouCos01.txt,Rou Cos 01 data/configuration,.txt,32142,Text schema/table,7,TXT,
MobRegen/RouCos02.txt,Rou Cos 02 data/configuration,.txt,28271,Text schema/table,7,TXT,
MobRegen/RouCos03.txt,Rou Cos 03 data/configuration,.txt,22703,Text schema/table,7,TXT,
MobRegen/RouN.txt,Rou N data/configuration,.txt,1389,Text schema/table,7,TXT,
MobRegen/RouTemDn01.txt,Rou Tem Dn 01 data/configuration,.txt,8668,Text schema/table,7,TXT,
MobRegen/RouTemDn02.txt,Rou Tem Dn 02 data/configuration,.txt,13314,Text schema/table,7,TXT,
MobRegen/RouVal01.txt,Rou Val 01 data/configuration,.txt,22303,Text schema/table,7,TXT,
MobRegen/RouVal02.txt,Rou Val 02 data/configuration,.txt,20522,Text schema/table,7,TXT,
MobRegen/SwaDn01.txt,Swa Dn 01 data/configuration,.txt,11989,Text schema/table,7,TXT,
MobRegen/SwaDn02.txt,Swa Dn 02 data/configuration,.txt,7912,Text schema/table,7,TXT,
MobRegen/Urg.txt,Urg data/configuration,.txt,10019,Text schema/table,7,TXT,
MobRegen/UrgDark01.txt,Urg Dark 01 data/configuration,.txt,41795,Text schema/table,7,TXT,
MobRegen/UrgFire01.txt,Urg Fire 01 data/configuration,.txt,27812,Text schema/table,7,TXT,
MobRegen/UrgFireDn01.txt,Urg Fire Dn 01 data/configuration,.txt,5633,Text schema/table,7,TXT,
MobRegen/UrgSwa01.txt,Urg Swa 01 data/configuration,.txt,29101,Text schema/table,7,TXT,
MobRegen/UrgSwaDn01.txt,Urg Swa Dn 01 data/configuration,.txt,10582,Text schema/table,7,TXT,
MobRegen/Urg_Alruin.txt,Urg Alruin data/configuration,.txt,18728,Text schema/table,7,TXT,
MobRegen/ValDn01.txt,Val Dn 01 data/configuration,.txt,13343,Text schema/table,7,TXT,
MobRegen/ValDn02.txt,Val Dn 02 data/configuration,.txt,6112,Text schema/table,7,TXT,
MobRegen/WindyCave.txt,Windy Cave data/configuration,.txt,19936,Text schema/table,7,TXT,
MobRegenAni.shn,monster respawn animation data/configuration,.shn,1035,Tabular SHN,4,SHN,
MobResist.shn,monster Resist data/configuration,.shn,2666,Tabular SHN,11,SHN,
MobRoam/AdlThornR01.txt,Adl Thorn R 01 data/configuration,.txt,1135,Text schema/table,4,TXT,
MobRoam/AdlThornR02.txt,Adl Thorn R 02 data/configuration,.txt,927,Text schema/table,4,TXT,
MobRoam/AdlThornR03.txt,Adl Thorn R 03 data/configuration,.txt,927,Text schema/table,4,TXT,
MobRoam/AdlThornR04.txt,Adl Thorn R 04 data/configuration,.txt,927,Text schema/table,4,TXT,
MobRoam/AdlThornR05.txt,Adl Thorn R 05 data/configuration,.txt,927,Text schema/table,4,TXT,
MobRoam/AdlThornR06.txt,Adl Thorn R 06 data/configuration,.txt,547,Text schema/table,4,TXT,
MobRoam/AdlThornR07.txt,Adl Thorn R 07 data/configuration,.txt,572,Text schema/table,4,TXT,
MobRoam/AdlThornR08.txt,Adl Thorn R 08 data/configuration,.txt,374,Text schema/table,4,TXT,
MobRoam/AdlThornR09.txt,Adl Thorn R 09 data/configuration,.txt,597,Text schema/table,4,TXT,
MobRoam/AdlThornR10.txt,Adl Thorn R 10 data/configuration,.txt,597,Text schema/table,4,TXT,
MobRoam/AdlThornR11.txt,Adl Thorn R 11 data/configuration,.txt,472,Text schema/table,4,TXT,
MobRoam/AdlThornR12.txt,Adl Thorn R 12 data/configuration,.txt,597,Text schema/table,4,TXT,
MobRoam/BerValeDw01.txt,Ber Vale Dw 01 data/configuration,.txt,360,Text schema/table,4,TXT,
MobRoam/BerValeDw02.txt,Ber Vale Dw 02 data/configuration,.txt,382,Text schema/table,4,TXT,
MobRoam/BerValeDw03.txt,Ber Vale Dw 03 data/configuration,.txt,360,Text schema/table,4,TXT,
MobRoam/BerValeDw04.txt,Ber Vale Dw 04 data/configuration,.txt,382,Text schema/table,4,TXT,
MobRoam/BerValeGaruda.txt,Ber Vale Garuda data/configuration,.txt,1075,Text schema/table,4,TXT,
MobRoam/GB_Waitress01.txt,Gold/Battle mini-game Waitress 01 data/configuration,.txt,762,Text schema/table,4,TXT,
MobRoam/GB_Waitress02.txt,Gold/Battle mini-game Waitress 02 data/configuration,.txt,787,Text schema/table,4,TXT,
MobRoam/GB_Waitress03.txt,Gold/Battle mini-game Waitress 03 data/configuration,.txt,272,Text schema/table,4,TXT,
MobRoam/GB_Waitress04.txt,Gold/Battle mini-game Waitress 04 data/configuration,.txt,271,Text schema/table,4,TXT,
MobRoam/GB_Waitress05.txt,Gold/Battle mini-game Waitress 05 data/configuration,.txt,268,Text schema/table,4,TXT,
MobRoam/GB_Waitress06.txt,Gold/Battle mini-game Waitress 06 data/configuration,.txt,271,Text schema/table,4,TXT,
MobRoam/GB_Waitress07.txt,Gold/Battle mini-game Waitress 07 data/configuration,.txt,726,Text schema/table,4,TXT,
MobRoam/GB_Waitress08.txt,Gold/Battle mini-game Waitress 08 data/configuration,.txt,473,Text schema/table,4,TXT,
MobRoam/GB_Waitress09.txt,Gold/Battle mini-game Waitress 09 data/configuration,.txt,510,Text schema/table,4,TXT,
MobRoam/GB_Waitress10.txt,Gold/Battle mini-game Waitress 10 data/configuration,.txt,553,Text schema/table,4,TXT,
MobRoam/Kal01_HERO1.txt,Kal 01 HERO 1 data/configuration,.txt,681,Text schema/table,4,TXT,
MobSetting/Action/Action.xls,action/combat/interaction data,.xls,90112,Binary/resource/no parsed columns,0,,
MobSetting/Action/B_Slime.txt,B Slime data/configuration,.txt,284,Text schema/table,2,TXT,
MobSetting/Action/BallCake01.txt,Ball Cake 01 data/configuration,.txt,231,Text schema/table,2,TXT,
MobSetting/Action/BallWater.txt,Ball Water data/configuration,.txt,231,Text schema/table,2,TXT,
MobSetting/Action/C_Gate01.txt,C Gate 01 data/configuration,.txt,282,Text schema/table,2,TXT,
MobSetting/Action/ChristmasTree.txt,Christmas Tree data/configuration,.txt,667,Text schema/table,2,TXT,
MobSetting/Action/DT_EntranceGate.txt,DT Entrance Gate data/configuration,.txt,230,Text schema/table,2,TXT,
MobSetting/Action/DT_ExitGate.txt,DT Exit Gate data/configuration,.txt,230,Text schema/table,2,TXT,
MobSetting/Action/DT_RadionOre.txt,DT Radion Ore data/configuration,.txt,260,Text schema/table,2,TXT,
MobSetting/Action/E_SixYear_Dance.txt,E Six Year Dance data/configuration,.txt,555,Text schema/table,2,TXT,
MobSetting/Action/E_SkiFlag_Blue.txt,E Ski Flag Blue data/configuration,.txt,231,Text schema/table,2,TXT,
MobSetting/Action/E_SkiFlag_Gold.txt,E Ski Flag Gold data/configuration,.txt,231,Text schema/table,2,TXT,
MobSetting/Action/E_SkiFlag_Red.txt,E Ski Flag Red data/configuration,.txt,231,Text schema/table,2,TXT,
MobSetting/Action/E_Ski_IDHoneying.txt,E Ski IDHoneying data/configuration,.txt,231,Text schema/table,2,TXT,
MobSetting/Action/E_Ski_Snowman.txt,E Ski Snowman data/configuration,.txt,231,Text schema/table,2,TXT,
MobSetting/Action/Egg2014_BigEgg.txt,Egg 2014 Big Egg data/configuration,.txt,231,Text schema/table,2,TXT,
MobSetting/Action/GTI_BoxAll.txt,Guild Tournament Island Box All data/configuration,.txt,303,Text schema/table,2,TXT,
MobSetting/Action/GTI_BoxTeamA.txt,Guild Tournament Island Box Team A data/configuration,.txt,305,Text schema/table,2,TXT,
MobSetting/Action/GTI_BoxTeamB.txt,Guild Tournament Island Box Team B data/configuration,.txt,305,Text schema/table,2,TXT,
MobSetting/Action/Gate_AdlF.txt,Gate Adl F data/configuration,.txt,230,Text schema/table,2,TXT,
MobSetting/Action/Gate_Lab.txt,Gate Lab data/configuration,.txt,364,Text schema/table,2,TXT,
MobSetting/Action/IDLeviathanGate01.txt,IDLeviathan Gate 01 data/configuration,.txt,282,Text schema/table,2,TXT,
MobSetting/Action/IDMapLinkGate00.txt,IDMap Link Gate 00 data/configuration,.txt,282,Text schema/table,2,TXT,
MobSetting/Action/IDMapLinkGate01.txt,IDMap Link Gate 01 data/configuration,.txt,282,Text schema/table,2,TXT,
MobSetting/Action/IDMapLinkGate02.txt,IDMap Link Gate 02 data/configuration,.txt,282,Text schema/table,2,TXT,
MobSetting/Action/IDMapLinkGate03.txt,IDMap Link Gate 03 data/configuration,.txt,282,Text schema/table,2,TXT,
MobSetting/Action/KDSoccer_Ball.txt,KDSoccer Ball data/configuration,.txt,231,Text schema/table,2,TXT,
MobSetting/Action/KDSoccer_Ball_14.txt,KDSoccer Ball 14 data/configuration,.txt,231,Text schema/table,2,TXT,
MobSetting/Action/KDSoccer_Invincible.txt,KDSoccer Invincible data/configuration,.txt,247,Text schema/table,2,TXT,
MobSetting/Action/KDSoccer_SpeedUp.txt,KDSoccer Speed Up data/configuration,.txt,247,Text schema/table,2,TXT,
MobSetting/Action/KarenGate.txt,Karen Gate data/configuration,.txt,282,Text schema/table,2,TXT,
MobSetting/Action/LightField01.txt,Light Field 01 data/configuration,.txt,232,Text schema/table,2,TXT,
MobSetting/Action/LightField02.txt,Light Field 02 data/configuration,.txt,232,Text schema/table,2,TXT,
MobSetting/Action/LightField03.txt,Light Field 03 data/configuration,.txt,232,Text schema/table,2,TXT,
MobSetting/Action/LightField04.txt,Light Field 04 data/configuration,.txt,232,Text schema/table,2,TXT,
